000151,1,2,1,434,65,219
000151,2,2,165,374,85,215
000151,3,2,189,345,101,228
000151,4,2,2,220,73,158
000151,5,2,800,215,69,191
000151,6,2,882,208,78,194
000151,7,2,1057,108,57,165
000151,8,2,1126,56,50,136
000151,9,2,1183,67,45,130
000151,10,3,1551,1,38,46
000151,12,3,1189,0,66,27
000151,11,3,1055,1,44,32
000151,14,1,502,49,144,67
000151,13,1,19,134,135,53
000151,15,1,805,0,86,27
000151,16,4,1508,141,88,96
000152,2,2,157.4,375.2,92.2,215.8
000152,3,2,184.1,345.5,98.8,226.6
000152,4,2,2.1,220.7,72.4,158.4
000152,5,2,800.1,215,69,190.9
000152,6,2,880.9,208.1,79,193.1
000152,7,2,1056.2,109,57.4,164.9
000152,8,2,1126.5,56.9,50.5,136.3
000152,9,2,1182.8,67.3,45.3,130.3
000152,10,3,1548.7,1.1,38.9,46
000152,12,3,1191.2,0.1,65.4,26.8
000152,11,3,1055.5,0.875,44.5,33
000152,14,1,499.6,49.5,144.15,67.05
000152,13,1,17,134,131.6,53.2
000152,15,1,799,0.1,88.3,28.6
000152,16,4,1508,141,87.9987,96.0027
000153,2,2,149.8,376.4,99.4,216.6
000153,3,2,179.2,346,96.6,225.2
000153,4,2,2.2,221.4,71.8,158.8
000153,5,2,800.2,215,69,190.8
000153,6,2,879.8,208.2,80,192.2
000153,7,2,1055.4,110,57.8,164.8
000153,8,2,1127,57.8,51,136.6
000153,9,2,1182.6,67.6,45.6,130.6
000153,10,3,1546.4,1.2,39.8,46
000153,12,3,1193.4,0.2,64.8,26.6
000153,11,3,1056,0.75,45,34
000153,14,1,497.2,50,144.3,67.1
000153,13,1,15,134,128.2,53.4
000153,15,1,793,0.2,90.6,30.2
000153,16,4,1508,141,87.9973,96.0054
000154,2,2,142.2,377.6,106.6,217.4
000154,3,2,174.3,346.5,94.4,223.8
000154,4,2,2.3,222.1,71.2,159.2
000154,5,2,800.3,215,69,190.7
000154,6,2,878.7,208.3,81,191.3
000154,7,2,1054.6,111,58.2,164.7
000154,8,2,1127.5,58.7,51.5,136.9
000154,9,2,1182.4,67.9,45.9,130.9
000154,10,3,1544.1,1.3,40.7,46
000154,12,3,1195.6,0.3,64.2,26.4
000154,11,3,1056.5,0.625,45.5,35
000154,14,1,494.8,50.5,144.45,67.15
000154,13,1,13,134,124.8,53.6
000154,15,1,787,0.3,92.9,31.8
000154,16,4,1508,141,87.996,96.008
000155,2,2,134.6,378.8,113.8,218.2
000155,3,2,169.4,347,92.2,222.4
000155,4,2,2.4,222.8,70.6,159.6
000155,5,2,800.4,215,69,190.6
000155,6,2,877.6,208.4,82,190.4
000155,7,2,1053.8,112,58.6,164.6
000155,8,2,1128,59.6,52,137.2
000155,9,2,1182.2,68.2,46.2,131.2
000155,10,3,1541.8,1.4,41.6,46
000155,12,3,1197.8,0.4,63.6,26.2
000155,11,3,1057,0.5,46,36
000155,14,1,492.4,51,144.6,67.2
000155,13,1,11,134,121.4,53.8
000155,15,1,781,0.4,95.2,33.4
000155,16,4,1508,141,87.9946,96.0107
000156,2,2,127,380,121,219
000156,3,2,164.5,347.5,90,221
000156,4,2,2.5,223.5,70,160
000156,5,2,800.5,215,69,190.5
000156,6,2,876.5,208.5,83,189.5
000156,7,2,1053,113,59,164.5
000156,8,2,1128.5,60.5,52.5,137.5
000156,9,2,1182,68.5,46.5,131.5
000156,10,3,1539.5,1.5,42.5,46
000156,12,3,1200,0.5,63,26
000156,11,3,1057.5,0.375,46.5,37
000156,13,1,9,134,118,54
000156,14,1,490,51.5,144.75,67.25
000156,15,1,775,0.5,97.5,35
000156,16,4,1508,141,87.9933,96.0134
000157,2,2,120,380.8,112.8,217.6
000157,3,2,159.6,348,87.8,219.6
000157,4,2,2.6,224.2,69.4,160.4
000157,5,2,800.6,215,69,190.4
000157,6,2,875.4,208.6,84,188.6
000157,7,2,1052.2,114,59.4,164.4
000157,8,2,1129,61.4,53,137.8
000157,9,2,1181.8,68.8,46.8,131.8
000157,10,3,1537.2,1.6,43.4,46
000157,12,3,1202.2,0.6,62.4,25.8
000157,11,3,1058,0.25,47,38
000157,13,1,6.75,135.25,113.5,53
000157,14,1,487.6,52,144.9,67.3
000157,15,1,769,0.6,99.8,36.6
000157,16,4,1508,141,87.992,96.0161
000158,2,2,113,381.6,104.6,216.2
000158,3,2,154.7,348.5,85.6,218.2
000158,4,2,2.7,224.9,68.8,160.8
000158,5,2,800.7,215,69,190.3
000158,6,2,874.3,208.7,85,187.7
000158,7,2,1051.4,115,59.8,164.3
000158,8,2,1129.5,62.3,53.5,138.1
000158,9,2,1181.6,69.1,47.1,132.1
000158,10,3,1534.9,1.7,44.3,46
000158,12,3,1204.4,0.7,61.8,25.6
000158,11,3,1058.5,0.125,47.5,39
000158,13,1,4.5,136.5,109,52
000158,14,1,485.2,52.5,145.05,67.35
000158,15,1,763,0.7,102.1,38.2
000158,16,4,1508,141,87.9906,96.0188
000159,2,2,106,382.4,96.4,214.8
000159,3,2,149.8,349,83.4,216.8
000159,4,2,2.8,225.6,68.2,161.2
000159,5,2,800.8,215,69,190.2
000159,6,2,873.2,208.8,86,186.8
000159,7,2,1050.6,116,60.2,164.2
000159,8,2,1130,63.2,54,138.4
000159,9,2,1181.4,69.4,47.4,132.4
000159,10,3,1532.6,1.8,45.2,46
000159,11,3,1059,0,48,40
000159,12,3,1206.6,0.8,61.2,25.4
000159,13,1,2.25,137.75,104.5,51
000159,14,1,482.8,53,145.2,67.4
000159,15,1,757,0.8,104.4,39.8
000159,16,4,1508,141,87.9893,96.0215
000160,2,2,99,383.2,88.2,213.4
000160,3,2,144.9,349.5,81.2,215.4
000160,4,2,2.9,226.3,67.6,161.6
000160,5,2,800.9,215,69,190.1
000160,6,2,872.1,208.9,87,185.9
000160,7,2,1049.8,117,60.6,164.1
000160,8,2,1130.5,64.1,54.5,138.7
000160,9,2,1181.2,69.7,47.7,132.7
000160,10,3,1530.3,1.9,46.1,46
000160,11,3,1060.9,0.1,47.5,39.2
000160,12,3,1208.8,0.9,60.6,25.2
000160,13,1,0,139,100,50
