000001,1,1,472,2,1090,833
000001,7,1,0,65,176,404
000002,1,1,471.9,1.8,1089.7,833.9
000002,7,1,0.222222,68.1111,181.444,410.222
000003,1,1,471.8,1.6,1089.4,834.8
000003,7,1,0.444444,71.2222,186.889,416.444
000004,1,1,471.7,1.4,1089.1,835.7
000004,7,1,0.666667,74.3333,192.333,422.667
000005,1,1,471.6,1.2,1088.8,836.6
000005,7,1,0.888889,77.4444,197.778,428.889
000006,1,1,471.5,1,1088.5,837.5
000006,7,1,1.11111,80.5556,203.222,435.111
000007,1,1,471.4,0.8,1088.2,838.4
000007,7,1,1.33333,83.6667,208.667,441.333
000008,1,1,471.3,0.6,1087.9,839.3
000008,7,1,1.55556,86.7778,214.111,447.556
000009,1,1,471.2,0.4,1087.6,840.2
000009,7,1,1.77778,89.8889,219.556,453.778
000010,1,1,471.1,0.2,1087.3,841.1
000010,7,1,2,93,225,460
000011,1,1,471,0,1087,842
000011,7,1,1.9,100.5,236.3,463.2
000012,1,1,470.984,0,1086.97,841.943
000012,7,1,1.8,108,247.6,466.4
000013,1,1,470.968,0,1086.94,841.886
000013,7,1,1.7,115.5,258.9,469.6
000014,1,1,470.951,0,1086.91,841.83
000014,7,1,1.6,123,270.2,472.8
000015,1,1,470.935,0,1086.88,841.773
000015,7,1,1.5,130.5,281.5,476
000016,1,1,470.919,0,1086.85,841.716
000016,7,1,1.4,138,292.8,479.2
000017,1,1,470.903,0,1086.82,841.659
000017,7,1,1.3,145.5,304.1,482.4
000018,1,1,470.886,0,1086.79,841.603
000018,7,1,1.2,153,315.4,485.6
000019,1,1,470.87,0,1086.76,841.546
000019,7,1,1.1,160.5,326.7,488.8
000020,1,1,470.854,0,1086.73,841.489
000020,7,1,1,168,338,492
000021,1,1,470.838,0,1086.7,841.432
000021,7,1,1.2,177.1,350.2,492.3
000022,1,1,470.822,0,1086.67,841.376
000022,7,1,1.4,186.2,362.4,492.6
000023,1,1,470.805,0,1086.64,841.319
000023,7,1,1.6,195.3,374.6,492.9
000024,1,1,470.789,0,1086.61,841.262
000024,7,1,1.8,204.4,386.8,493.2
000025,1,1,470.773,0,1086.58,841.205
000025,7,1,2,213.5,399,493.5
000026,1,1,470.757,0,1086.55,841.149
000026,7,1,2.2,222.6,411.2,493.8
000027,1,1,470.741,0,1086.52,841.092
000027,7,1,2.4,231.7,423.4,494.1
000028,1,1,470.724,0,1086.49,841.035
000028,7,1,2.6,240.8,435.6,494.4
000029,1,1,470.708,0,1086.46,840.978
000029,7,1,2.8,249.9,447.8,494.7
000030,1,1,470.692,0,1086.44,840.922
000030,7,1,3,259,460,495
000031,1,1,470.676,0,1086.41,840.865
000031,7,1,2.8,266.1,473.5,500.5
000032,1,1,470.659,0,1086.38,840.808
000032,7,1,2.6,273.2,487,506
000033,1,1,470.643,0,1086.35,840.751
000033,7,1,2.4,280.3,500.5,511.5
000034,1,1,470.627,0,1086.32,840.695
000034,7,1,2.2,287.4,514,517
000035,1,1,470.611,0,1086.29,840.638
000035,7,1,2,294.5,527.5,522.5
000036,1,1,470.595,0,1086.26,840.581
000036,7,1,1.8,301.6,541,528
000037,1,1,470.578,0,1086.23,840.524
000037,7,1,1.6,308.7,554.5,533.5
000038,1,1,470.562,0,1086.2,840.468
000038,7,1,1.4,315.8,568,539
000039,1,1,470.546,0,1086.17,840.411
000039,7,1,1.2,322.9,581.5,544.5
000040,1,1,470.53,0,1086.14,840.354
000040,7,1,1,330,595,550
000041,1,1,470.513,0,1086.11,840.297
000041,7,1,10.8,340,599.5,551.9
000042,1,1,470.497,0,1086.08,840.241
000042,7,1,20.6,350,604,553.8
000043,1,1,470.481,0,1086.05,840.184
000043,7,1,30.4,360,608.5,555.7
000044,1,1,470.465,0,1086.02,840.127
000044,7,1,40.2,370,613,557.6
000045,1,1,470.449,0,1085.99,840.07
000045,7,1,50,380,617.5,559.5
000046,1,1,470.432,0,1085.96,840.013
000046,7,1,59.8,390,622,561.4
000047,1,1,470.416,0,1085.93,839.957
000047,7,1,69.6,400,626.5,563.3
000048,1,1,470.4,0,1085.9,839.9
000048,7,1,79.4,410,631,565.2
000049,1,1,470.384,0,1085.87,839.843
000049,7,1,89.2,420,635.5,567.1
000050,1,1,470.368,0,1085.84,839.786
000050,7,1,99,430,640,569
000051,1,1,470.351,0,1085.81,839.73
000051,7,1,112,438.5,644,575
000052,1,1,470.335,0,1085.78,839.673
000052,7,1,125,447,648,581
000053,1,1,470.319,0,1085.75,839.616
000053,7,1,137.667,457.667,648.667,583.667
000054,1,1,470.303,0,1085.72,839.56
000054,7,1,150.333,468.333,649.333,586.333
